customer_number,offer_accepted,reward,mailer_type,income_level,bank_accounts_open,overdraft_protection,credit_rating,credit_cards_held,homes_owned,household_size,own_your_home,average_balance,q1_balance,q2_balance,q3_balance,q4_balance,customers_balance_view
4633,No,Cash Back,Letter,Medium,1,No,Low,3,1,4,Yes,854.0,652.0,885.0,888.0,991.0,Q2
4634,No,Points,Letter,Medium,1,No,Medium,1,1,4,Yes,673.0,709.0,778.0,514.0,691.0,Q2
4635,No,Points,Letter,High,3,No,Low,4,1,5,Yes,988.0,1892.0,1225.0,810.0,25.0,Q3
4636,No,Cash Back,Letter,High,1,Yes,Low,2,2,4,Yes,998.75,1997.0,1031.0,658.0,309.0,Q3
4637,No,Air Miles,Letter,Low,1,No,Medium,2,1,3,No,1464.75,777.0,1792.0,1890.0,1400.0,Q3
4638,No,Cash Back,Letter,High,1,No,Low,3,1,3,Yes,958.25,423.0,777.0,1308.0,1325.0,Q3
4639,No,Points,Postcard,Medium,2,No,High,2,1,4,Yes,1477.0,1355.0,1858.0,2171.0,524.0,Q3
4640,No,Air Miles,Postcard,Low,1,No,Low,2,1,6,Yes,718.5,561.0,664.0,657.0,992.0,Q2
4641,No,Cash Back,Letter,Low,1,No,High,2,1,4,No,991.25,1250.0,1358.0,478.0,879.0,Q3
4642,No,Air Miles,Postcard,High,2,No,High,2,1,3,Yes,821.75,936.0,626.0,885.0,840.0,Q2
4643,No,Cash Back,Postcard,Medium,1,No,Low,1,1,3,No,1096.25,1146.0,931.0,1367.0,941.0,Q3
4644,No,Points,Letter,Medium,1,No,High,3,2,4,Yes,1494.0,1259.0,1722.0,1606.0,1389.0,Q3
4645,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,781.0,630.0,962.0,618.0,914.0,Q2
4646,No,Air Miles,Postcard,Medium,1,No,High,2,1,3,Yes,1263.0,641.0,1813.0,1372.0,1226.0,Q3
4647,No,Points,Letter,Medium,1,No,Medium,1,2,3,Yes,1151.75,12.0,1651.0,1612.0,1332.0,Q3
4648,No,Air Miles,Letter,High,1,No,Low,2,1,5,Yes,1118.25,1739.0,1319.0,999.0,416.0,Q3
4649,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,5,Yes,757.0,912.0,710.0,722.0,684.0,Q2
4650,No,Cash Back,Postcard,Medium,1,Yes,High,2,1,4,Yes,1181.25,1355.0,1674.0,1392.0,304.0,Q3
4651,No,Points,Letter,Medium,2,No,High,1,1,3,No,1287.75,871.0,1017.0,1940.0,1323.0,Q3
4652,No,Cash Back,Letter,Medium,1,Yes,Medium,2,1,3,Yes,1759.25,1808.0,1950.0,1592.0,1687.0,Q4
4653,No,Cash Back,Letter,High,2,No,Medium,1,1,5,Yes,798.25,468.0,816.0,1273.0,636.0,Q2
4654,No,Points,Postcard,High,1,No,Low,2,1,3,No,750.5,523.0,840.0,817.0,822.0,Q2
4655,No,Points,Postcard,Medium,1,No,Low,1,2,2,No,1004.75,743.0,526.0,1438.0,1312.0,Q3
4656,No,Cash Back,Postcard,High,1,No,Low,1,2,4,Yes,1020.5,663.0,632.0,2261.0,526.0,Q3
4657,No,Points,Letter,Medium,1,No,High,1,1,4,Yes,920.75,667.0,1425.0,848.0,743.0,Q2
4658,No,Cash Back,Postcard,High,1,No,Medium,2,1,2,Yes,1066.5,138.0,666.0,1292.0,2170.0,Q3
4659,No,Air Miles,Postcard,Low,1,No,Medium,1,1,5,No,946.5,1940.0,1050.0,558.0,238.0,Q3
4660,Yes,Points,Letter,Medium,1,No,Medium,2,1,2,Yes,1072.25,1563.0,1356.0,1179.0,191.0,Q3
4661,No,Cash Back,Postcard,High,1,Yes,Medium,2,1,4,No,702.5,151.0,623.0,1301.0,735.0,Q2
4662,No,Points,Postcard,High,1,No,Low,2,1,3,Yes,793.25,724.0,769.0,687.0,993.0,Q2
4663,No,Points,Letter,Low,1,No,Low,1,1,6,Yes,1088.25,618.0,1080.0,1481.0,1174.0,Q3
4664,No,Cash Back,Letter,Low,2,Yes,High,2,1,5,Yes,1298.5,223.0,1303.0,1705.0,1963.0,Q3
4665,No,Cash Back,Letter,Low,1,No,Low,2,2,2,Yes,671.75,558.0,729.0,539.0,861.0,Q2
4666,No,Points,Letter,High,1,Yes,Low,1,1,3,Yes,1296.75,267.0,1646.0,2107.0,1167.0,Q3
4667,No,Cash Back,Letter,High,2,No,Medium,2,1,3,Yes,1094.0,440.0,1086.0,809.0,2041.0,Q3
4668,No,Points,Letter,Medium,1,No,High,3,2,5,No,1026.25,342.0,1302.0,1988.0,473.0,Q3
4669,No,Cash Back,Postcard,Low,1,No,High,2,1,4,Yes,958.5,781.0,484.0,1098.0,1471.0,Q3
4670,No,Cash Back,Postcard,Medium,1,No,High,1,1,4,Yes,992.5,125.0,1225.0,804.0,1816.0,Q3
4671,No,Air Miles,Postcard,Low,1,No,Medium,2,1,5,No,955.5,143.0,1180.0,1159.0,1340.0,Q3
4672,No,Air Miles,Postcard,Low,1,No,Low,2,1,3,Yes,919.0,1634.0,1117.0,537.0,388.0,Q2
4673,No,Air Miles,Postcard,Medium,1,No,High,1,1,2,Yes,1068.75,1422.0,967.0,1276.0,610.0,Q3
4674,Yes,Points,Postcard,Medium,1,No,High,1,1,4,Yes,279.25,189.0,340.0,328.0,260.0,Q2
4675,No,Cash Back,Letter,Low,1,No,High,3,1,4,Yes,972.5,1634.0,1217.0,683.0,356.0,Q3
4676,No,Air Miles,Postcard,Medium,2,No,High,1,1,5,Yes,956.0,681.0,786.0,1168.0,1189.0,Q3
4677,No,Points,Letter,Low,2,No,Medium,1,1,3,Yes,241.25,475.0,76.0,337.0,77.0,Q2
4678,No,Cash Back,Letter,Medium,1,No,High,2,1,5,No,701.5,515.0,552.0,990.0,749.0,Q2
4679,No,Cash Back,Letter,Medium,2,No,Low,2,1,4,Yes,1195.0,702.0,1534.0,1604.0,940.0,Q3
4680,No,Air Miles,Postcard,Medium,1,No,High,2,1,5,Yes,1036.0,1919.0,1313.0,910.0,2.0,Q3
4681,No,Air Miles,Postcard,Low,2,No,Medium,3,2,3,Yes,1142.0,2179.0,944.0,1106.0,339.0,Q3
4682,No,Points,Letter,Medium,2,No,High,1,2,3,Yes,1166.75,830.0,1329.0,1090.0,1418.0,Q3
4683,No,Cash Back,Postcard,High,1,No,High,1,2,2,Yes,918.0,53.0,1024.0,1261.0,1334.0,Q2
4684,No,Air Miles,Letter,Medium,1,No,High,4,1,5,Yes,1695.5,1635.0,1663.0,1866.0,1618.0,Q3
4685,Yes,Air Miles,Postcard,Medium,1,No,Medium,2,1,2,Yes,997.5,1005.0,866.0,1147.0,972.0,Q3
4686,No,Points,Postcard,Low,1,No,High,2,1,3,Yes,326.75,177.0,464.0,189.0,477.0,Q2
4687,No,Points,Postcard,Low,1,Yes,High,2,1,1,Yes,1059.5,1730.0,1486.0,952.0,70.0,Q3
4688,No,Air Miles,Postcard,Medium,1,No,Medium,4,2,2,Yes,1273.5,999.0,883.0,2092.0,1120.0,Q3
4689,No,Points,Letter,Low,3,No,Medium,2,1,2,Yes,1183.0,416.0,1404.0,1963.0,949.0,Q3
4690,No,Cash Back,Postcard,High,2,No,High,4,1,4,No,1085.0,1769.0,1336.0,942.0,293.0,Q3
4691,No,Cash Back,Postcard,Medium,1,No,Low,2,1,6,No,1266.5,811.0,1183.0,1729.0,1343.0,Q3
4692,No,Points,Postcard,High,1,No,Low,1,1,4,No,1225.25,1402.0,830.0,803.0,1866.0,Q3
4693,No,Points,Letter,Low,1,No,Low,2,1,4,No,1078.5,1770.0,1429.0,811.0,304.0,Q3
4694,No,Air Miles,Letter,Low,2,No,Medium,1,1,1,No,1079.25,2112.0,1165.0,889.0,151.0,Q3
4695,No,Air Miles,Letter,High,1,No,Low,2,2,2,Yes,1302.5,1649.0,1580.0,1052.0,929.0,Q3
4696,Yes,Air Miles,Postcard,High,1,No,Medium,3,1,2,Yes,1297.5,202.0,1029.0,1790.0,2169.0,Q3
4697,No,Cash Back,Letter,Medium,1,No,Medium,1,1,4,No,186.75,228.0,37.0,44.0,438.0,Q1
4698,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,2,Yes,1171.75,771.0,497.0,1605.0,1814.0,Q3
4699,No,Points,Letter,Medium,1,No,High,2,1,4,No,1060.25,402.0,1341.0,1121.0,1377.0,Q3
4700,No,Points,Postcard,Medium,1,No,Low,2,1,4,Yes,858.5,597.0,468.0,1965.0,404.0,Q2
4701,No,Cash Back,Letter,Low,1,No,Medium,1,1,4,Yes,346.75,487.0,433.0,84.0,383.0,Q2
4702,No,Air Miles,Postcard,Medium,2,No,Medium,2,1,3,Yes,1041.25,1812.0,1193.0,414.0,746.0,Q3
4703,No,Cash Back,Postcard,Low,1,Yes,Medium,3,1,3,Yes,954.0,1910.0,1067.0,718.0,121.0,Q3
4704,Yes,Air Miles,Letter,Medium,1,No,Low,2,2,3,Yes,946.0,525.0,1361.0,1245.0,653.0,Q3
4705,No,Air Miles,Letter,High,1,No,Low,2,1,5,No,934.25,1878.0,1246.0,567.0,46.0,Q2
4706,No,Points,Postcard,Low,1,No,Low,3,1,4,Yes,747.75,731.0,701.0,783.0,776.0,Q2
4707,No,Points,Postcard,Medium,1,No,Low,2,1,4,Yes,1017.5,1639.0,1169.0,800.0,462.0,Q3
4708,No,Cash Back,Letter,Medium,1,No,Medium,3,1,4,Yes,1037.25,348.0,904.0,1228.0,1669.0,Q3
4709,No,Cash Back,Letter,Low,1,No,High,3,1,4,Yes,907.5,177.0,1127.0,1280.0,1046.0,Q2
4710,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,2,No,995.0,1410.0,1798.0,652.0,120.0,Q3
4711,No,Cash Back,Letter,Medium,1,No,Medium,3,1,4,No,315.25,272.0,172.0,459.0,358.0,Q2
4712,No,Points,Letter,High,1,No,High,2,2,2,Yes,656.5,569.0,612.0,891.0,554.0,Q2
4713,No,Air Miles,Letter,Medium,1,No,Medium,2,1,3,No,926.5,1701.0,1432.0,540.0,33.0,Q2
4714,No,Points,Letter,High,1,No,Low,1,2,3,Yes,1319.25,981.0,1045.0,1799.0,1452.0,Q3
4715,No,Cash Back,Letter,Medium,1,No,Medium,1,1,4,Yes,848.25,864.0,985.0,750.0,794.0,Q2
4716,No,Points,Postcard,Low,1,No,Medium,3,1,2,Yes,1276.25,598.0,1291.0,2263.0,953.0,Q3
4717,No,Cash Back,Postcard,Medium,1,No,High,4,1,3,Yes,972.0,186.0,1120.0,1491.0,1091.0,Q3
4718,No,Points,Postcard,Medium,1,No,High,2,1,2,Yes,1274.5,454.0,1270.0,1572.0,1802.0,Q3
4719,No,Air Miles,Letter,High,1,No,Medium,1,1,2,No,746.25,623.0,813.0,958.0,591.0,Q2
4720,No,Cash Back,Letter,Medium,1,No,High,2,1,3,No,1084.0,2073.0,883.0,1178.0,202.0,Q3
4721,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,Yes,811.25,961.0,753.0,645.0,886.0,Q2
4722,No,Cash Back,Postcard,Medium,1,No,High,2,1,3,No,822.75,875.0,912.0,839.0,665.0,Q2
4723,No,Cash Back,Letter,Medium,2,No,Medium,3,1,4,Yes,732.25,588.0,723.0,681.0,937.0,Q2
4724,No,Cash Back,Letter,Low,1,No,Low,3,2,4,Yes,265.0,382.0,343.0,322.0,13.0,Q2
4725,No,Points,Postcard,Low,1,No,High,2,2,2,Yes,1237.75,799.0,633.0,1789.0,1730.0,Q3
4726,No,Air Miles,Postcard,High,1,No,High,2,2,1,Yes,1681.75,1459.0,1748.0,1905.0,1615.0,Q3
4727,No,Air Miles,Postcard,High,1,Yes,High,3,1,6,No,1030.5,760.0,723.0,1104.0,1535.0,Q3
4728,No,Points,Postcard,High,1,No,Low,2,2,3,No,1061.5,1357.0,1330.0,1189.0,370.0,Q3
4729,No,Air Miles,Postcard,Medium,1,No,Medium,2,2,2,No,1513.0,1229.0,1175.0,1786.0,1862.0,Q3
4730,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,Yes,1128.75,641.0,1197.0,1684.0,993.0,Q3
4731,No,Cash Back,Postcard,Low,1,Yes,Low,2,1,5,Yes,1173.75,605.0,1416.0,1690.0,984.0,Q3
4732,No,Points,Letter,High,1,No,High,1,1,3,Yes,1301.5,454.0,1756.0,1764.0,1232.0,Q3
4733,Yes,Air Miles,Postcard,Medium,2,No,Low,2,1,2,Yes,1072.0,1740.0,1241.0,837.0,470.0,Q3
4734,Yes,Air Miles,Postcard,Medium,1,No,Medium,2,2,5,No,921.5,545.0,470.0,1303.0,1368.0,Q2
4735,No,Points,Postcard,Medium,1,No,High,2,1,2,No,1178.5,155.0,1106.0,1502.0,1951.0,Q3
4736,No,Cash Back,Letter,High,1,No,High,1,2,6,No,849.0,953.0,891.0,892.0,660.0,Q2
4737,No,Air Miles,Letter,Medium,2,Yes,Medium,4,1,5,No,1251.0,676.0,987.0,2260.0,1081.0,Q3
4738,No,Cash Back,Letter,High,1,No,High,1,1,3,Yes,1250.75,796.0,1010.0,1423.0,1774.0,Q3
4739,No,Air Miles,Letter,Medium,2,No,Medium,2,2,2,No,988.25,1313.0,1408.0,612.0,620.0,Q3
4740,No,Air Miles,Letter,Low,1,No,High,2,1,4,Yes,242.75,99.0,385.0,242.0,245.0,Q2
4741,No,Cash Back,Letter,High,1,No,High,2,1,2,Yes,795.0,854.0,611.0,840.0,875.0,Q2
4742,No,Air Miles,Postcard,High,1,No,High,3,1,3,Yes,530.75,154.0,447.0,821.0,701.0,Q2
4743,No,Points,Letter,High,2,No,Medium,2,1,3,Yes,1328.25,354.0,1786.0,1973.0,1200.0,Q3
4744,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,3,No,1289.5,668.0,1759.0,2061.0,670.0,Q3
4745,No,Cash Back,Letter,Medium,1,No,High,2,1,2,No,1401.75,1982.0,1402.0,1374.0,849.0,Q3
4746,No,Points,Postcard,Low,1,No,Medium,3,1,4,Yes,1313.25,467.0,1775.0,2027.0,984.0,Q3
4747,No,Cash Back,Postcard,Low,1,No,High,3,2,5,Yes,936.0,905.0,657.0,1062.0,1120.0,Q2
4748,No,Points,Postcard,Low,2,No,High,2,1,4,Yes,1027.5,537.0,1213.0,1268.0,1092.0,Q3
4749,No,Points,Letter,Medium,2,Yes,Low,2,2,4,No,352.0,458.0,359.0,418.0,173.0,Q2
4750,No,Air Miles,Letter,Medium,1,No,High,1,1,4,No,1072.25,1749.0,1221.0,870.0,449.0,Q3
4751,No,Points,Letter,High,1,No,Low,1,1,4,Yes,294.75,324.0,174.0,356.0,325.0,Q2
4752,No,Air Miles,Letter,Medium,2,No,Low,2,1,5,No,1037.0,321.0,1303.0,1924.0,600.0,Q3
4753,No,Points,Letter,Medium,1,No,Medium,3,1,3,No,1187.5,2192.0,1106.0,1012.0,440.0,Q3
4754,No,Air Miles,Postcard,Medium,2,No,High,3,2,4,Yes,287.25,375.0,316.0,46.0,412.0,Q2
4755,No,Cash Back,Letter,Low,2,No,High,2,2,3,Yes,997.0,1385.0,896.0,1039.0,668.0,Q3
4756,No,Air Miles,Letter,Low,1,No,Low,2,1,4,Yes,1122.25,1334.0,1481.0,993.0,681.0,Q3
4757,No,Cash Back,Letter,High,1,No,Low,4,1,3,Yes,747.25,967.0,752.0,599.0,671.0,Q2
4758,No,Points,Postcard,Medium,1,No,High,1,1,4,No,1083.0,308.0,950.0,1309.0,1765.0,Q3
4759,No,Cash Back,Postcard,Medium,1,No,Low,3,1,3,Yes,687.25,270.0,712.0,821.0,946.0,Q2
4760,No,Points,Postcard,Medium,2,No,Low,2,1,5,Yes,1746.25,1763.0,1611.0,1910.0,1701.0,Q4
4761,No,Cash Back,Letter,High,1,No,Medium,2,1,3,No,293.75,428.0,388.0,11.0,348.0,Q2
4762,No,Points,Letter,Medium,1,No,Medium,3,1,2,Yes,940.5,1785.0,1372.0,516.0,89.0,Q2
4763,Yes,Cash Back,Letter,Low,1,No,Medium,1,1,6,Yes,213.0,209.0,217.0,131.0,295.0,Q1
4764,No,Points,Letter,High,1,No,Medium,1,1,3,Yes,1035.0,1981.0,1048.0,948.0,163.0,Q3
4765,No,Points,Postcard,Low,2,No,High,2,1,2,Yes,1039.5,1838.0,1394.0,912.0,14.0,Q3
4766,No,Points,Postcard,Medium,1,No,Medium,1,1,2,Yes,815.25,675.0,897.0,979.0,710.0,Q2
4767,No,Points,Letter,High,1,No,High,2,2,4,No,1007.0,1748.0,1416.0,834.0,30.0,Q3
4768,No,Points,Letter,High,1,Yes,Low,1,1,5,Yes,1832.75,1814.0,1769.0,1749.0,1999.0,Q4
4769,No,Cash Back,Postcard,High,1,No,Low,1,1,5,No,220.25,303.0,318.0,182.0,78.0,Q1
4770,No,Points,Letter,Medium,2,No,Low,2,1,3,No,869.5,1531.0,1322.0,602.0,23.0,Q2
4771,No,Points,Postcard,Medium,2,No,Medium,2,1,2,Yes,1071.0,1775.0,1190.0,950.0,369.0,Q3
4772,No,Cash Back,Postcard,Low,1,Yes,Medium,3,1,5,Yes,951.75,64.0,915.0,1811.0,1017.0,Q3
4773,No,Cash Back,Postcard,Low,2,No,Low,2,1,3,Yes,791.5,506.0,952.0,927.0,781.0,Q2
4774,No,Cash Back,Postcard,High,2,No,Low,4,2,5,Yes,1345.25,1532.0,1788.0,1114.0,947.0,Q3
4775,No,Air Miles,Postcard,Medium,2,No,Medium,1,1,5,No,1216.0,294.0,1231.0,1749.0,1590.0,Q3
4776,No,Cash Back,Postcard,High,1,No,Low,1,1,4,Yes,1337.75,590.0,1133.0,1668.0,1960.0,Q3
4777,No,Cash Back,Postcard,High,1,No,Low,2,1,3,Yes,975.25,128.0,1285.0,2012.0,476.0,Q3
4778,No,Air Miles,Postcard,High,1,No,Low,1,1,2,Yes,1071.0,1770.0,1427.0,695.0,392.0,Q3
4779,No,Points,Postcard,High,1,No,Medium,2,1,4,Yes,662.5,1230.0,841.0,514.0,65.0,Q2
4780,Yes,Air Miles,Postcard,Low,1,No,Low,2,1,3,Yes,1021.5,1377.0,1190.0,848.0,671.0,Q3
4781,No,Cash Back,Letter,Low,1,No,Medium,4,1,4,No,1119.0,65.0,1147.0,1566.0,1698.0,Q3
4782,No,Cash Back,Letter,High,1,No,Medium,2,1,2,Yes,1078.5,1974.0,860.0,1199.0,281.0,Q3
4783,No,Air Miles,Postcard,Low,1,No,Medium,1,2,3,Yes,1105.25,1588.0,1497.0,920.0,416.0,Q3
4784,No,Points,Letter,Medium,2,No,High,2,1,2,No,362.25,437.0,428.0,195.0,389.0,Q2
4785,No,Points,Postcard,Medium,1,No,High,2,1,3,Yes,1100.5,1888.0,1277.0,912.0,325.0,Q3
4786,No,Air Miles,Letter,High,2,No,Low,3,1,1,Yes,1146.0,23.0,1537.0,1951.0,1073.0,Q3
4787,No,Air Miles,Postcard,Medium,1,No,Low,2,2,3,Yes,1240.25,866.0,1133.0,1173.0,1789.0,Q3
4788,No,Points,Postcard,High,1,No,Medium,2,1,4,Yes,228.75,243.0,125.0,497.0,50.0,Q1
4789,No,Air Miles,Postcard,High,1,No,High,1,1,3,Yes,1506.5,949.0,1827.0,1891.0,1359.0,Q3
4790,No,Cash Back,Postcard,Medium,3,No,High,1,2,4,Yes,858.0,1654.0,1132.0,640.0,6.0,Q2
4791,No,Cash Back,Letter,High,1,No,Medium,2,1,3,Yes,1163.75,2180.0,854.0,882.0,739.0,Q3
4792,No,Points,Letter,Medium,1,No,Medium,1,2,2,Yes,1269.5,847.0,1111.0,1482.0,1638.0,Q3
4793,No,Air Miles,Postcard,Low,1,No,High,1,1,2,Yes,1161.5,238.0,796.0,1725.0,1887.0,Q3
4794,No,Air Miles,Letter,Medium,2,No,Medium,1,1,3,No,930.25,1831.0,1274.0,565.0,51.0,Q2
4795,No,Cash Back,Postcard,Low,1,No,Low,2,2,5,Yes,163.0,276.0,44.0,186.0,146.0,Q1
4796,Yes,Points,Postcard,High,1,No,Low,3,1,4,No,1277.25,1195.0,1680.0,1685.0,549.0,Q3
4797,No,Cash Back,Postcard,High,1,Yes,Low,2,1,3,Yes,779.0,864.0,677.0,972.0,603.0,Q2
4798,No,Air Miles,Postcard,High,1,No,Low,2,1,4,No,606.5,548.0,739.0,573.0,566.0,Q2
4799,No,Points,Letter,Medium,1,No,Medium,2,2,4,Yes,1505.5,1424.0,1652.0,2042.0,904.0,Q3
4800,No,Points,Letter,High,1,No,Low,1,1,4,Yes,1253.0,1947.0,1677.0,1048.0,340.0,Q3
4801,No,Air Miles,Letter,Medium,2,No,Medium,2,1,3,Yes,361.75,225.0,393.0,434.0,395.0,Q2
4802,No,Points,Postcard,Medium,1,Yes,High,2,1,3,Yes,1079.25,744.0,1700.0,1240.0,633.0,Q3
4803,No,Cash Back,Postcard,Medium,1,No,High,2,2,3,Yes,950.0,1448.0,937.0,725.0,690.0,Q3
4804,No,Points,Letter,Low,2,No,Low,2,1,2,Yes,988.0,1842.0,1284.0,654.0,172.0,Q3
4805,No,Cash Back,Postcard,Medium,1,No,Medium,3,1,5,Yes,1269.75,597.0,1586.0,1990.0,906.0,Q3
4806,No,Points,Postcard,Medium,1,No,Low,2,1,3,Yes,1053.0,319.0,786.0,1697.0,1410.0,Q3
4807,No,Air Miles,Letter,Low,1,No,Low,2,1,5,Yes,986.25,212.0,497.0,1642.0,1594.0,Q3
4808,Yes,Air Miles,Postcard,High,1,No,Low,2,1,3,No,1274.0,541.0,1295.0,1991.0,1269.0,Q3
4809,No,Air Miles,Letter,Medium,1,No,Medium,1,1,3,Yes,1261.25,611.0,1121.0,1303.0,2010.0,Q3
4810,No,Cash Back,Letter,High,1,No,Low,2,2,3,Yes,1225.5,342.0,1248.0,2065.0,1247.0,Q3
4811,No,Cash Back,Letter,Medium,1,No,High,3,1,5,Yes,1053.75,403.0,927.0,837.0,2048.0,Q3
4812,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,No,1056.25,1600.0,867.0,1031.0,727.0,Q3
4813,No,Points,Postcard,Medium,1,No,Medium,1,1,2,Yes,1569.0,1283.0,1208.0,2224.0,1561.0,Q3
4814,No,Cash Back,Letter,High,2,No,Low,1,1,4,Yes,901.0,592.0,1304.0,1117.0,591.0,Q2
4815,No,Points,Letter,Medium,1,No,High,2,1,4,No,308.5,469.0,190.0,449.0,126.0,Q2
4816,No,Air Miles,Letter,Medium,1,No,Low,3,1,5,Yes,926.0,1568.0,1323.0,764.0,49.0,Q2
4817,No,Points,Letter,Medium,1,No,Medium,3,1,4,No,848.25,1221.0,803.0,825.0,544.0,Q2
4818,No,Points,Postcard,High,1,No,High,3,2,3,No,1428.25,551.0,1757.0,2129.0,1276.0,Q3
4819,No,Cash Back,Postcard,Medium,1,No,High,3,1,3,No,744.5,969.0,544.0,710.0,755.0,Q2
4820,No,Air Miles,Letter,Medium,1,No,Low,3,1,3,No,1123.0,1742.0,1399.0,805.0,546.0,Q3
4821,No,Air Miles,Postcard,High,1,No,High,3,1,4,Yes,1016.75,512.0,874.0,1173.0,1508.0,Q3
4822,No,Points,Letter,Low,1,No,Medium,2,1,4,Yes,1195.25,303.0,844.0,1487.0,2147.0,Q3
4823,No,Air Miles,Postcard,Low,1,Yes,High,1,1,2,Yes,1745.75,1748.0,1756.0,1800.0,1679.0,Q4
4824,No,Air Miles,Letter,Medium,1,No,Low,2,1,4,Yes,1054.75,1576.0,1262.0,934.0,447.0,Q3
4825,No,Points,Postcard,Medium,1,No,High,3,1,4,Yes,1245.25,1594.0,1458.0,1282.0,647.0,Q3
4826,No,Cash Back,Postcard,Medium,2,No,Low,2,2,4,Yes,1316.75,2105.0,1631.0,1152.0,379.0,Q3
4827,No,Air Miles,Letter,High,1,No,Medium,1,1,2,Yes,985.25,603.0,1295.0,1435.0,608.0,Q3
4828,No,Air Miles,Letter,High,1,No,Medium,3,1,4,No,1027.5,1851.0,1272.0,520.0,467.0,Q3
4829,No,Air Miles,Postcard,Medium,1,No,Low,1,2,3,Yes,281.0,166.0,297.0,165.0,496.0,Q2
4830,No,Air Miles,Letter,High,2,No,Low,3,1,4,Yes,362.75,343.0,397.0,350.0,361.0,Q2
4831,No,Cash Back,Letter,High,1,No,Low,2,1,6,Yes,1718.0,1840.0,1921.0,1603.0,1508.0,Q4
4832,Yes,Cash Back,Letter,Medium,1,No,Low,1,1,5,No,1162.0,963.0,1004.0,1341.0,1340.0,Q3
4833,No,Points,Letter,Medium,1,No,Medium,2,1,3,No,818.75,1233.0,1182.0,693.0,167.0,Q2
4834,No,Points,Letter,High,1,No,Low,2,2,3,Yes,1151.5,107.0,1771.0,2040.0,688.0,Q3
4835,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,No,1004.0,724.0,1157.0,824.0,1311.0,Q3
4836,No,Cash Back,Letter,Medium,1,No,High,2,2,2,Yes,1006.25,253.0,1142.0,1153.0,1477.0,Q3
4837,No,Points,Postcard,Low,1,No,Low,2,2,3,No,1261.5,686.0,1580.0,1723.0,1057.0,Q3
4838,No,Points,Postcard,Medium,1,No,High,2,1,3,No,985.5,192.0,588.0,2264.0,898.0,Q3
4839,No,Air Miles,Letter,Medium,2,No,Low,1,1,4,No,1201.25,156.0,1152.0,1460.0,2037.0,Q3
4840,No,Air Miles,Postcard,Low,1,No,High,2,1,2,Yes,395.75,372.0,296.0,441.0,474.0,Q2
4841,No,Cash Back,Letter,Low,1,No,Medium,2,1,4,Yes,253.0,322.0,283.0,90.0,317.0,Q2
4842,No,Cash Back,Letter,High,1,No,High,4,1,5,Yes,1415.75,2182.0,1442.0,1340.0,699.0,Q3
4843,No,Points,Postcard,Medium,2,No,Medium,3,1,6,Yes,935.75,890.0,616.0,827.0,1410.0,Q2
4844,No,Points,Postcard,Low,1,Yes,High,2,1,4,Yes,922.5,1573.0,1109.0,760.0,248.0,Q2
4845,No,Air Miles,Letter,Low,1,No,High,1,1,3,No,288.75,367.0,241.0,313.0,234.0,Q2
4846,No,Air Miles,Letter,Medium,1,Yes,High,2,1,4,Yes,979.25,1533.0,1474.0,798.0,112.0,Q3
4847,No,Air Miles,Letter,Medium,1,Yes,Medium,2,1,1,Yes,1108.25,1705.0,1520.0,417.0,791.0,Q3
4848,No,Air Miles,Postcard,Medium,2,No,Low,2,1,5,Yes,986.0,1306.0,1149.0,1227.0,262.0,Q3
4849,No,Air Miles,Postcard,Medium,2,Yes,High,1,1,5,No,1054.25,883.0,879.0,810.0,1645.0,Q3
4850,No,Air Miles,Letter,Medium,1,No,High,3,1,5,No,1080.25,120.0,1846.0,1361.0,994.0,Q3
4851,No,Cash Back,Postcard,High,1,No,Medium,3,1,4,No,906.0,1098.0,657.0,1198.0,671.0,Q2
4852,No,Air Miles,Letter,Low,1,No,Medium,3,1,5,No,1020.25,643.0,1491.0,1400.0,547.0,Q3
4853,No,Points,Letter,High,1,No,Medium,1,2,3,No,1092.0,1944.0,1227.0,834.0,363.0,Q3
4854,No,Cash Back,Letter,Medium,1,No,Medium,2,2,5,Yes,973.25,1760.0,1068.0,947.0,118.0,Q3
4855,No,Air Miles,Postcard,Low,1,Yes,High,1,2,3,Yes,1279.75,942.0,867.0,1951.0,1359.0,Q3
4856,No,Air Miles,Letter,Medium,2,No,Medium,1,2,4,No,1154.75,1989.0,1348.0,949.0,333.0,Q3
4857,No,Cash Back,Postcard,Low,1,No,Medium,2,1,4,Yes,217.25,407.0,418.0,21.0,23.0,Q1
4858,No,Cash Back,Postcard,Low,1,No,High,2,1,3,Yes,303.0,151.0,355.0,451.0,255.0,Q2
4859,No,Cash Back,Postcard,Medium,1,No,High,3,3,3,Yes,717.0,709.0,582.0,693.0,884.0,Q2
4860,No,Cash Back,Letter,Medium,1,No,High,2,2,5,Yes,999.75,1685.0,1251.0,767.0,296.0,Q3
